"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"1645",2782,"CMCC-138","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 2 George Hill",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-138","no2"
"1646",2777,"CMCC-133","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 23 New Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-133","no2"
"1647",2778,"CMCC-134","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 4 Wellfield Terrace",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-134","no2"
"1648",2315,"CMCC-089","NO2",2011-01-05,NA,"measurement","Llandeilo - Bridge Street (N Trust) (South)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-089","no2"
"1649",2779,"CMCC-135","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - Carmarthen Road (Clothes Shop)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-135","no2"
"1650",2785,"CMCC-141","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - Cresent Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","cmcc-141","no2"
"1651",2780,"CMCC-136","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - George Street (Dyfed Arch Trust)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-136","no2"
"1652",2399,"CMCC-099","NO2",2012-01-03,NA,"measurement","Llandeilo - Heol Bethlehem (Opp School)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-099","no2"
"1653",2786,"CMCC-142","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - nr 5 Cresent Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-142","no2"
"1654",2781,"CMCC-137","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - Opp 3 George Hill",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-137","no2"
"1655",2314,"CMCC-088","NO2",2011-01-05,NA,"measurement","Llandeilo - Rhosmaen Street (No 15)(North)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-088","no2"
"1656",1648,"CMCC-012","NO2",2004-05-04,2012-01-05,"measurement","Llandeilo Rd - Cross Hands",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-012","no2"
"1657",1819,"CMCC-027","NO2",2006-01-03,NA,"measurement","Llandeilo Rhosmaen Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-027","no2"
"1658",2238,"CMCC-038","NO2",2007-01-03,NA,"measurement","Llandeilo Rhosmaen Street 2, Carmarthenshire",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-038","no2"
"1659",2247,"CMCC-047","NO2",2010-01-08,2012-01-05,"measurement","Llandeilo Road - Cross Hands (2)",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-047","no2"
"1660",1051,"PCC-053","O3",1996-06-18,1997-09-17,"measurement","Llandewi Velfrey",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-053","o3"
"1661",2694,"CBC-027","NO2",2012-01-04,NA,"measurement","Llandudno Jct New Round",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cbc-027","no2"
"1662",421,"CBC-015","NO2",2001-01-31,NA,"measurement","Llandudno Magistrates",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cbc-015","no2"
"1663",600,"DBC-015","NO2",1993-02-28,2003-01-01,"measurement","Llandybie, Ammanford",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","dbc-015","no2"
"1664",569,"CDC-011","NO2",1993-08-31,2008-04-01,"measurement","Llandysul",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-011","no2"
"1665",1027,"CDC-048","O3",1998-04-30,2009-04-30,"measurement","Llandysul",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-048","o3"
"1666",2417,"CMCC-117","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 10 Panteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-117","no2"
"1667",2425,"CMCC-125","NO2",2012-01-05,NA,"measurement","Llanelli - 10 Sandy Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-125","no2"
"1668",2428,"CMCC-128","NO2",2012-01-05,NA,"measurement","Llanelli - 131 Sandy Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-128","no2"
"1669",2424,"CMCC-124","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 18 New Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-124","no2"
"1670",1654,"CMCC-018","NO2",2004-05-04,2009-01-07,"measurement","Llanelli - 2 Bridge St",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-018","no2"
"1671",2413,"CMCC-113","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 2 Lethri Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-113","no2"
"1672",2426,"CMCC-126","NO2",2012-01-05,NA,"measurement","Llanelli - 33 Sandy Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-126","no2"
"1673",3051,"CMCC-153","NO2",2013-01-02,NA,"measurement","Llanelli - 33 Swiss Valley (N)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-153","no2"
"1674",2414,"CMCC-114","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 34 Panteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-114","no2"
"1675",3048,"CMCC-150","NO2",2013-01-02,NA,"measurement","Llanelli - 44 Sandy Road (3)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-150","no2"
"1676",3050,"CMCC-152","NO2",2013-01-02,NA,"measurement","Llanelli - 49 Ynyswen, Felinfoel",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-152","no2"
"1677",2412,"CMCC-112","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 5 Millfields",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-112","no2"
"1678",3049,"CMCC-151","NO2",2013-01-02,NA,"measurement","Llanelli - 50 Felinfoel Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-151","no2"
"1679",2419,"CMCC-119","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 50a Felinfoel Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-119","no2"
"1680",2415,"CMCC-115","NO2",2012-01-05,NA,"measurement","Llanelli - 51 Panteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-115","no2"
"1681",2416,"CMCC-116","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 7 Panteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-116","no2"
"1682",2422,"CMCC-122","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - 9 Hall Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-122","no2"
"1683",2427,"CMCC-127","NO2",2012-01-05,NA,"measurement","Llanelli - 96 Sandy Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-127","no2"
"1684",2293,"CMCC-067","NO2",2010-04-28,2013-01-02,"measurement","Llanelli - Bassett Terrace (2)(No 23)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-067","no2"
"1685",2306,"CMCC-080","NO2",2011-01-04,2012-01-05,"measurement","Llanelli - Cambrian Road (Nursery)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-080","no2"
"1686",2288,"CMCC-062","NO2",2010-04-28,2012-01-05,"measurement","Llanelli - Capel Isaf Road (No 9)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-062","no2"
"1687",3047,"CMCC-149","NO2",2013-01-02,NA,"measurement","Llanelli - Denham Avenue",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-149","no2"
"1688",2289,"CMCC-063","NO2",2010-04-28,2012-01-05,"measurement","Llanelli - Frondeg Terrace (No 18)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-063","no2"
"1689",1656,"CMCC-020","NO2",2004-05-04,2012-01-05,"measurement","Llanelli - Gelli Onn",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-020","no2"
"1690",2296,"CMCC-070","NO2",2010-04-28,2013-01-02,"measurement","Llanelli - Gelli Onn (2)(No 23)(Thom St)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","cmcc-070","no2"
"1691",2287,"CMCC-061","NO2",2010-04-28,2013-01-02,"measurement","Llanelli - Llandafen Rd (No 47)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-061","no2"
"1692",2291,"CMCC-065","NO2",2010-04-28,2012-01-05,"measurement","Llanelli - Lower Trostre Road (No 18)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","cmcc-065","no2"
"1693",2430,"CMCC-130","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - New Dock Road (Opp Jenkins)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-130","no2"
"1694",2418,"CMCC-118","NO2",2012-01-05,NA,"measurement","Llanelli - nr 13 Felinfoel Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-118","no2"
"1695",2305,"CMCC-079","NO2",2011-01-04,NA,"measurement","Llanelli - Panteg Road (No 67)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-079","no2"
"1696",2292,"CMCC-066","NO2",2010-04-28,2013-01-02,"measurement","Llanelli - Pembrey Road (Crossing)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-066","no2"
"1697",2294,"CMCC-068","NO2",2010-04-28,2011-01-31,"measurement","Llanelli - Pwll Road (No 137)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-068","no2"
"1698",2313,"CMCC-087","NO2",2011-02-07,2012-01-05,"measurement","Llanelli - Pwll Road (Pwll Post Office)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-087","no2"
"1699",2307,"CMCC-081","NO2",2011-01-04,2012-01-05,"measurement","Llanelli - Queen Victoria Road (No 8)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-081","no2"
"1700",2429,"CMCC-129","NO2",2012-01-05,2013-01-02,"measurement","Llanelli - Station Road (Flats)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-129","no2"
"1701",2304,"CMCC-078","NO2",2011-01-04,NA,"measurement","Llanelli - Swiss Valley (N0 25)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-078","no2"
"1702",2295,"CMCC-069","NO2",2010-04-28,NA,"measurement","Llanelli - Thomas St (2)(No 44)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-069","no2"
"1703",2420,"CMCC-120","NO2",2012-01-05,NA,"measurement","Llanelli - Thomas Street (Barnardos)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-120","no2"
"1704",2421,"CMCC-121","NO2",2012-01-05,NA,"measurement","Llanelli - Thomas Street (Bridal Shop)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-121","no2"
"1705",1822,"CMCC-030","NO2",2006-01-03,2006-12-31,"measurement","Llanelli - Town Hall",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-030","no2"
"1706",2290,"CMCC-064","NO2",2010-04-28,2013-01-02,"measurement","Llanelli - Trostre Road (No 50)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-064","no2"
"1707",1657,"CMCC-021","NO2",2004-05-04,NA,"measurement","Llanelli - West End",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-021","no2"
"1708",2423,"CMCC-123","NO2",2012-01-05,NA,"measurement","Llanelli - West End (Creative Cakes)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-123","no2"
"1709",1655,"CMCC-019","NO2",2004-05-04,2012-01-05,"measurement","Llanelli - Zion Row",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-019","no2"
"1710",2236,"CMCC-036","NO2",2007-01-03,2012-01-05,"measurement","Llanelli Bassett Terrace",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-036","no2"
"1711",1826,"CMCC-034","NO2",2006-01-03,2013-01-02,"measurement","Llanelli Hendy Iscoed Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-034","no2"
"1712",1824,"CMCC-032","NO2",2006-01-03,NA,"measurement","Llanelli Sandy Road_2",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-032","no2"
"1713",2237,"CMCC-037","NO2",2007-01-03,NA,"measurement","Llanelli Thomas Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-037","no2"
"1714",3046,"CMCC-148","NO2",2013-01-02,NA,"measurement","Llanellli - 19 Stradley Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-148","no2"
"1715",22,"IACC-021","SO2",2003-01-02,2004-07-01,"measurement","Llanerchymedd",NA,NA,"",21,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","iacc-021","so2"
"1716",7,"IACC-021","bs",2003-01-02,2004-07-01,"measurement","Llanerchymedd",NA,NA,"",3,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","iacc-021","bs"
"1717",1105,"IACC-004","SO2",1997-02-28,1998-01-31,"measurement","Llanerchymedd Village",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iacc-004","so2"
"1718",2350,"IACC-032","NO2",2011-03-31,2012-03-28,"measurement","Llanfachraeth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-032","no2"
"1719",2351,"IACC-033","NO2",3011-03-31,2012-03-28,"measurement","Llanfaethlu",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-033","no2"
"1720",641,"IACC-018","NO2",1998-08-31,NA,"measurement","Llanfair P.G. Bypass, Anglesey",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iacc-018","no2"
"1721",1102,"IACC-001","SO2",1997-02-28,1998-01-31,"measurement","Llangefni",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iacc-001","so2"
"1722",585,"CMCC-004","NO2",2000-01-31,2010-01-08,"measurement","Llangennech link road, Llanelli",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-004","no2"
"1723",790,"OBC-004","NO2",1998-08-31,2009-07-02,"measurement","Llangewydd Road, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-004","no2"
"1724",1114,"PCC-025","SO2",1996-06-30,2001-03-31,"measurement","Llangwm, Haverfordwest",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-025","so2"
"1725",843,"PCC-025","NO2",1996-06-30,1999-03-31,"measurement","Llangwm, Haverfordwest",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-025","no2"
"1726",463,"CCC-042","NO2",1998-01-31,2000-03-31,"measurement","Llanishen Reservoir, Cyncoed",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-042","no2"
"1727",1853,"CCC-169","NO2",2007-01-04,NA,"measurement","Llanishen Village",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccc-169","no2"
"1728",12,"NWBC-019","bs",1999-11-02,2002-12-31,"measurement","Llanmartin School, Underwood",NA,NA,"",3,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","nwbc-019","bs"
"1729",27,"NWBC-019","SO2",1999-11-02,2002-12-31,"measurement","Llanmartin School, Underwood",NA,NA,"",21,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","nwbc-019","so2"
"1730",1407,"TCBC-012","NO2",2004-03-02,NA,"measurement","Llantarnam Road, Cwmbran",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","tcbc-012","no2"
"1731",473,"CCC-055","NO2",1998-04-30,2001-01-31,"measurement","Llantrisant road, Llandaff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-055","no2"
"1732",887,"RCTCBC-012","NO2",1996-01-31,2001-10-31,"measurement","Llantrisant Road, Talbot Green",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-012","no2"
"1733",86,"NWBC-007","COAL",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",6,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","coal"
"1734",266,"NWBC-007","TUM",1999-06-05,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",25,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","tum"
"1735",106,"NWBC-007","DEPOR",1999-06-05,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",7,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","depor"
"1736",126,"NWBC-007","DIRT",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",8,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","wdt"
"1737",146,"NWBC-007","FASH",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",11,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","fash"
"1738",166,"NWBC-007","FER",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",12,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","fer"
"1739",206,"NWBC-007","PA",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",19,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","pa"
"1740",46,"NWBC-007","CAR",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",5,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","car"
"1741",226,"NWBC-007","SAND",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",20,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","sand"
"1742",246,"NWBC-007","TDM",1999-06-05,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",23,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","tdm"
"1743",66,"NWBC-007","BURNT",1960-01-01,2004-01-20,"measurement","Llanwern Golf Club",NA,NA,"",4,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nwbc-007","burnt"
"1744",965,"TCBC-009","NO2",2000-09-30,NA,"measurement","Llanyravon Way, Cwmbran",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","tcbc-009","no2"
"1745",1132,"WBC-023","SO2",2000-06-30,2010-04-14,"measurement","Llay Housing Office,Llay",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","wbc-023","so2"
"1746",739,"NPTC-015","NO2",1999-06-30,2002-06-30,"measurement","Llewellyn Street, Port Talbot",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nptc-015","no2"
"1747",305,"WBC-026","BENZENE",2002-01-31,NA,"measurement","Llwyneinion Road, Rhos",NA,NA,"",2,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","wbc-026","benzene"
"1748",334,"ADDC-022","NO2",1995-01-31,2013-07-31,"measurement","Llwyni Drive, Connah's quay",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-022","no2"
"1749",2016,"RCTCBC-102","NO2",2008-01-03,2011-01-05,"measurement","Llwynmiluas Farm, Llantrisant",NA,NA,"70",15,"no2d","NO2 Diffusion Tube sites","suburban","Unknown",NA,"waq","rctcbc-102","no2"
"1750",1036,"IABC-014","O3",1996-07-01,1996-10-01,"measurement","Llyn Alaw, Llantrisant",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","iabc-014","o3"
"1751",1108,"PCC-004","SO2",1996-06-30,1998-05-31,"measurement","Llys-y-Fran Dam",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-004","so2"
"1752",828,"PCC-004","NO2",1996-06-30,1998-06-30,"measurement","Llys-y-Fran Dam",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-004","no2"
"1753",2055,"ADDC-083","NO2",2009-01-07,NA,"measurement","Llys Alun, Wrexham Road, Cefn Y Bedd",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","addc-083","no2"
"1754",3111,"ADDC-101","NO2",2013-07-31,NA,"measurement","Llys Alun, Wrexham Road, Cefn Y Bedd - Duplicate Tube",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","addc-101","no2"
"1755",2140,"SCCS-266","NO2",2007-10-01,NA,"measurement","Llys Glas",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-266","no2"
"1756",2175,"IACC-027","NO2",2008-07-31,2009-09-30,"measurement","Lon Penmyndydd, Llanfair P.G.",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","iacc-027","no2"
"1757",2392,"MNBC-074","NO2",2012-01-04,2013-01-03,"measurement","London House, High Street, Raglan",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-074","no2"
"1758",2208,"IACC-028","NO2",2009-09-30,2011-03-31,"measurement","London Rd, Holyhead",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-028","no2"
"1759",735,"NBC-009","NO2",1994-01-31,2002-07-01,"measurement","London Road, Neath",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nbc-009","no2"
"1760",799,"OBC-013","NO2",1998-08-31,1999-07-31,"measurement","Long Acre Drive, Porthcawl",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-013","no2"
"1761",2015,"RCTCBC-101","NO2",2008-01-03,NA,"measurement","Long Row, Blaenllechau",NA,NA,"240",15,"no2d","NO2 Diffusion Tube sites","suburban","Unknown",NA,"waq","rctcbc-101","no2"
