"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","eu_site_id","network_parameter_id","network_id","network_name","site_type","site_type_eu","region","agglomeration","database_name","site_friendly","variable_friendly"
"689",74625,"M60","TMP",1999-12-20,2011-11-17,"measurement","Salford M60",53.503784,-2.381239,"",NA,20,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","tmp"
"690",72518,"M60","GE10",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","ge10"
"691",72516,"M60","O3",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,9,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","o3"
"692",72513,"M60","NO",1999-01-01,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","no"
"693",72521,"M60","DIR",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,2,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","wd"
"694",72522,"M60","SPED",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,16,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","ws"
"695",72515,"M60","NOXasNO2",1999-01-01,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","nox"
"696",72512,"M60","CO",1999-12-20,2011-07-15,"measurement","Salford M60",53.503784,-2.381239,"",NA,1,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","co"
"697",72519,"M60","RH",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,14,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","rh"
"698",72517,"M60","PM10",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","pm10"
"699",72514,"M60","NO2",1999-01-01,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","no2"
"700",72511,"M60","T",1999-12-20,NA,"measurement","Salford M60",53.503784,-2.381239,"",NA,17,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","m60","temp"
"701",74891,"WIL4","NO",2014-01-01,NA,"measurement","Salisbury, Exeter Street",51.065247,-1.793793,"48",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil4","no"
"702",74893,"WIL4","NOXasNO2",2014-01-01,NA,"measurement","Salisbury, Exeter Street",51.065247,-1.793793,"48",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil4","nox"
"703",74890,"WIL4","GE10",2014-01-01,NA,"measurement","Salisbury, Exeter Street",51.065247,-1.793793,"48",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil4","ge10"
"704",74892,"WIL4","NO2",2014-01-01,NA,"measurement","Salisbury, Exeter Street",51.065247,-1.793793,"48",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil4","no2"
"705",74889,"WIL4","PM10",2014-01-01,NA,"measurement","Salisbury, Exeter Street",51.065247,-1.793793,"48",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil4","pm10"
"706",71067,"SCN7","PM10",2005-07-01,2010-04-07,"measurement","Scunthorpe Allanby Street",53.591722,-0.651052,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn7","pm10"
"707",71068,"SCN7","GE10",2005-07-01,2010-04-07,"measurement","Scunthorpe Allanby Street",53.591722,-0.651052,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn7","ge10"
"708",71069,"SCN6","PM10",2005-03-01,NA,"measurement","Scunthorpe East Common Lane",53.576653,-0.630597,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","scn6","pm10"
"709",71070,"SCN6","GE10",2005-03-01,NA,"measurement","Scunthorpe East Common Lane",53.576653,-0.630597,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","scn6","ge10"
"710",71072,"SCN1","NO2",2006-01-24,2010-04-01,"measurement","Scunthorpe Gallagher Retail Park",53.499304,-0.692649,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn1","no2"
"711",71073,"SCN1","NOXasNO2",2006-01-24,2010-04-01,"measurement","Scunthorpe Gallagher Retail Park",53.499304,-0.692649,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn1","nox"
"712",71071,"SCN1","NO",2006-01-24,2010-04-01,"measurement","Scunthorpe Gallagher Retail Park",53.499304,-0.692649,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn1","no"
"713",71075,"SCN8","NO2",2005-08-09,2010-04-13,"measurement","Scunthorpe Kingsway House",53.577742,-0.653458,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn8","no2"
"714",71076,"SCN8","NOXasNO2",2005-08-09,2010-04-13,"measurement","Scunthorpe Kingsway House",53.577742,-0.653458,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn8","nox"
"715",71074,"SCN8","NO",2005-08-09,2010-04-13,"measurement","Scunthorpe Kingsway House",53.577742,-0.653458,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","scn8","no"
"716",71082,"SC11","PM25",2010-11-26,2011-10-03,"measurement","Scunthorpe Leisure Centre",53.591206,-0.640338,"",NA,11,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc11","pm25"
"717",71080,"SC11","PM10",2010-11-26,2011-10-03,"measurement","Scunthorpe Leisure Centre",53.591206,-0.640338,"",NA,10,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc11","pm10"
"718",71083,"SC11","TSP",2010-11-26,2011-10-03,"measurement","Scunthorpe Leisure Centre",53.591206,-0.640338,"",NA,21,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc11","tsp"
"719",71081,"SC11","GE10",2010-11-26,2011-10-03,"measurement","Scunthorpe Leisure Centre",53.591206,-0.640338,"",NA,3,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc11","ge10"
"720",71079,"SC11","PM1",2010-11-26,2011-10-03,"measurement","Scunthorpe Leisure Centre",53.591206,-0.640338,"",NA,22,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc11","pm1"
"721",71085,"SCN5","GE10",2004-11-30,NA,"measurement","Scunthorpe Lincoln Gardens",53.568918,-0.648531,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","scn5","ge10"
"722",71084,"SCN5","PM10",2004-11-30,NA,"measurement","Scunthorpe Lincoln Gardens",53.568918,-0.648531,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","scn5","pm10"
"723",71092,"SC10","SPED",2004-06-06,2015-06-23,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,16,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","ws"
"724",71097,"SC10","GE10",2009-12-17,2009-12-17,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,3,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","ge10"
"725",71087,"SC10","DIR",2004-06-06,2015-06-23,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,2,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","wd"
"726",71093,"SC10","TMP",2004-06-06,2011-11-17,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,20,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","tmp"
"727",71091,"SC10","RH",2011-03-28,2013-05-15,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,14,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","rh"
"728",71096,"SC10","PM10",2009-12-17,2009-12-17,"measurement","Scunthorpe Town TEOM",53.58634,-0.636811,"36",NA,10,"aqe","Air Quality England","urban_industrial","urban_background",NA,NA,"aqengland","sc10","pm10"
"729",74397,"SEF8","NOXasNO2",2008-01-01,NA,"measurement","Sefton Princess Way",53.46464,-3.014675,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sef8","nox"
"730",74395,"SEF8","NO",2008-01-01,NA,"measurement","Sefton Princess Way",53.46464,-3.014675,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sef8","no"
"731",74396,"SEF8","NO2",2008-01-01,NA,"measurement","Sefton Princess Way",53.46464,-3.014675,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","sef8","no2"
"732",74534,"KELL","GE10",2009-11-23,2010-05-25,"measurement","Selby Kellingley Colliery",NA,NA,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","kell","ge10"
"733",74533,"KELL","PM10",2009-11-23,2010-05-25,"measurement","Selby Kellingley Colliery",NA,NA,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","kell","pm10"
"734",74871,"CW","PM10",2014-03-05,NA,"measurement","Shaw Crompton Way ",53.5794,-2.09385,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cw","pm10"
"735",74870,"CW","GE10",2014-03-05,NA,"measurement","Shaw Crompton Way ",53.5794,-2.09385,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cw","ge10"
"736",74198,"SHEP","NOXasNO2",2006-11-16,2010-04-12,"measurement","Shepshed",52.761331,-1.275083,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","shep","nox"
"737",74196,"SHEP","NO",2006-11-16,2010-04-12,"measurement","Shepshed",52.761331,-1.275083,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","shep","no"
"738",74197,"SHEP","NO2",2006-11-16,2010-04-12,"measurement","Shepshed",52.761331,-1.275083,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","shep","no2"
"739",70380,"SIPS","NO2",2006-09-08,NA,"measurement","Sipson",51.484384,-0.455695,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","sips","no2"
"740",70381,"SIPS","NOXasNO2",2006-09-08,NA,"measurement","Sipson",51.484384,-0.455695,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","sips","nox"
"741",70379,"SIPS","NO",2006-09-08,NA,"measurement","Sipson",51.484384,-0.455695,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","sips","no"
"742",70383,"SLH7","NO2",2005-07-20,NA,"measurement","Slough Chalvey",51.502202,-0.608653,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","slh7","no2"
"743",70384,"SLH7","NOXasNO2",2005-07-20,NA,"measurement","Slough Chalvey",51.502202,-0.608653,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","slh7","nox"
"744",70382,"SLH7","NO",2005-07-20,NA,"measurement","Slough Chalvey",51.502202,-0.608653,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","slh7","no"
"745",70385,"SLH3","DIR",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,2,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","wd"
"746",70388,"SLH3","NOXasNO2",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","nox"
"747",70391,"SLH3","SPED",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,16,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","ws"
"748",70386,"SLH3","NO",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","no"
"749",70389,"SLH3","PM10",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","pm10"
"750",70392,"SLH3","T",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,17,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","temp"
"751",70387,"SLH3","NO2",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","no2"
"752",70390,"SLH3","GE10",2000-10-19,NA,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","ge10"
"753",70393,"SLH3","TMP",2000-10-19,2011-11-17,"measurement","Slough Colnbrook",51.480372,-0.508729,"",NA,20,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh3","tmp"
"754",71557,"SLH6","PM10",2005-01-17,NA,"measurement","Slough Colnbrook Osiris",51.480372,-0.508729,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh6","pm10"
"755",71560,"SLH6","TSP",2005-01-17,NA,"measurement","Slough Colnbrook Osiris",51.480372,-0.508729,"",NA,21,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh6","tsp"
"756",71558,"SLH6","GE10",2005-01-17,NA,"measurement","Slough Colnbrook Osiris",51.480372,-0.508729,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh6","ge10"
"757",71556,"SLH6","PM1",2005-01-17,NA,"measurement","Slough Colnbrook Osiris",51.480372,-0.508729,"",NA,22,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh6","pm1"
"758",71559,"SLH6","PM25",2005-01-17,NA,"measurement","Slough Colnbrook Osiris",51.480372,-0.508729,"",NA,11,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh6","pm25"
"759",71563,"SLH5","PM10",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","pm10"
"760",71566,"SLH5","SPED",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","ws"
"761",71561,"SLH5","DIR",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","wd"
"762",71564,"SLH5","GE10",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","ge10"
"763",71567,"SLH5","TSP",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,21,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","tsp"
"764",71562,"SLH5","PM1",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,22,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","pm1"
"765",71565,"SLH5","PM25",2005-02-22,NA,"measurement","Slough Lakeside 1 Osiris",51.484326,-0.5085,"",NA,11,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh5","pm25"
"766",71569,"SLH8","NO",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","no"
"767",71572,"SLH8","PM10",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","pm10"
"768",71570,"SLH8","NO2",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","no2"
"769",71573,"SLH8","GE10",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","ge10"
"770",71568,"SLH8","DIR",2007-06-22,2012-03-09,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","wd"
"771",71571,"SLH8","NOXasNO2",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","nox"
"772",71574,"SLH8","SPED",2007-06-22,NA,"measurement","Slough Lakeside 2",51.487764,-0.502656,"",NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh8","ws"
"773",71577,"SLH9","PM10",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","pm10"
"774",71580,"SLH9","SPED",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","ws"
"775",71575,"SLH9","DIR",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","wd"
"776",71578,"SLH9","GE10",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","ge10"
"777",71581,"SLH9","TSP",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,21,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","tsp"
"778",71576,"SLH9","PM1",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,22,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","pm1"
"779",71579,"SLH9","PM25",2007-07-12,NA,"measurement","Slough Lakeside 2 Osiris",51.487764,-0.502656,"",NA,11,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","slh9","pm25"
"780",70399,"SLH4","DIR",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,2,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","wd"
"781",70402,"SLH4","NOXasNO2",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","nox"
"782",70405,"SLH4","SPED",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,16,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","ws"
"783",70400,"SLH4","NO",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","no"
"784",70403,"SLH4","PM10",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","pm10"
"785",70406,"SLH4","T",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,17,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","temp"
"786",70401,"SLH4","NO2",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","no2"
"787",70404,"SLH4","GE10",2000-11-15,NA,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","ge10"
"788",70407,"SLH4","TMP",2000-11-15,2011-11-17,"measurement","Slough Town Centre A4",51.511599,-0.607794,"",NA,20,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","slh4","tmp"
"789",72981,"GX","SPED",2001-04-01,NA,"measurement","South Bucks Gerrards Cross",51.574108,-0.533309,"",NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","gx","ws"
"790",72973,"GX","NO",2001-04-01,NA,"measurement","South Bucks Gerrards Cross",51.574108,-0.533309,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","gx","no"
