"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"2785",506,"2587001","SO2",1990-04-03,1998-03-30,"md_measurement","PRESTONPANS 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2587001","so2"
"2786",1687,"81922","NO2",1900-01-01,1900-01-01,"md_measurement","RENFREW 1N",NA,NA,"8",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81922","no2"
"2787",508,"2673503","SO2",1971-03-30,1979-04-02,"md_measurement","RENFREW 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","2673503","so2"
"2788",509,"2673503","bs",1971-03-30,1979-04-02,"md_measurement","RENFREW 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","2673503","bs"
"2789",3230,"REN1","V10",2014-06-04,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","v10"
"2790",3227,"REN1","PM10",2013-09-26,2014-06-03,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",999,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","pm10"
"2791",3224,"REN1","NO",2013-09-26,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","no"
"2792",3228,"REN1","GE10",2013-09-26,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","ge10"
"2793",3225,"REN1","NO2",2013-09-26,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","no2"
"2794",3229,"REN1","NV10",2014-06-04,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",1007,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","nv10"
"2795",3226,"REN1","NOXasNO2",2013-09-26,NA,"measurement","Renfrew Cockels Loan",55.863313,-4.390978,"9.7",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","ren1","nox"
"2796",951,"5103","Cl(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",763,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","cl(d)"
"2797",944,"5103","H+",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",756,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","h+"
"2798",937,"5103","Ca",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",747,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","ca"
"2799",962,"5103","NO2-N",1991-06-23,1993-01-04,"md_measurement","River Mharcaidh",NA,NA,"366",848,"35","Other Acid deposition measurements",NA,"Highland",NA,"scotarc","5103","no2-n"
"2800",955,"5103","H+(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",769,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","h+(d)"
"2801",948,"5103","Na(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",760,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","na(d)"
"2802",941,"5103","SO4-S(NM)",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",752,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","so4-s(nm)"
"2803",934,"5103","NH4-N",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",744,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","nh4-n"
"2804",959,"5103","diff",1985-12-29,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",774,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","diff"
"2805",952,"5103","K(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",764,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","k(d)"
"2806",945,"5103","SO4-S(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",757,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","so4-s(d)"
"2807",938,"5103","Cl",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",748,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","cl"
"2808",963,"5103","NO2",1993-01-31,1994-12-29,"md_measurement","River Mharcaidh",NA,NA,"366",996,"35","Other Acid deposition measurements",NA,"Highland",NA,"scotarc","5103","no2"
"2809",931,"5103","pH",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",741,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","ph"
"2810",956,"5103","r",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",771,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","rain"
"2811",949,"5103","Mg(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",761,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","mg(d)"
"2812",942,"5103","cond",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",754,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","cond"
"2813",935,"5103","Na",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",745,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","na"
"2814",960,"5103","rem a",1990-01-14,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",775,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","rem_a"
"2815",953,"5103","PO4-P(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",765,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","po4-p(d)"
"2816",946,"5103","NO3-N(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",758,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","no3-n(d)"
"2817",939,"5103","K",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",749,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","k"
"2818",932,"5103","SO4-S",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",742,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","so4-s"
"2819",957,"5103","sum+",1985-12-29,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",772,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","sum+"
"2820",950,"5103","Ca(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",762,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","ca(d)"
"2821",943,"5103","calccond",1985-12-29,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",755,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","calccond"
"2822",936,"5103","Mg",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",746,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","mg"
"2823",961,"5103","rem b",1990-01-14,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",776,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","rem_b"
"2824",954,"5103","SO4-S(NM)(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",767,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","so4-s(nm)(d)"
"2825",947,"5103","NH4-N(D)",1985-12-29,2001-01-02,"md_measurement","River Mharcaidh",NA,NA,"366",759,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","nh4-n(d)"
"2826",940,"5103","PO4-P",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",750,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","po4-p"
"2827",933,"5103","NO3-N",1985-12-29,NA,"md_measurement","River Mharcaidh",NA,NA,"366",743,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","no3-n"
"2828",958,"5103","sum-",1985-12-29,1998-01-18,"md_measurement","River Mharcaidh",NA,NA,"366",773,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5103","sum-"
"2829",1655,"81800","NO2",1900-01-01,1900-01-01,"md_measurement","ROSYTH 3N",NA,NA,"40",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81800","no2"
"2830",1882,"84166","NO2",2006-01-01,NA,"md_measurement","Salsburgh 1N",NA,NA,NA,94,"24","NO2 Diffusion Tube","urban_background","Central Scotland",NA,"scotarc","84166","no2"
"2831",1883,"84167","NO2",2006-01-01,NA,"md_measurement","Salsburgh 2N",NA,NA,NA,94,"24","NO2 Diffusion Tube","urban_background","Central Scotland",NA,"scotarc","84167","no2"
"2832",512,"2836001","SO2",1977-03-29,1982-03-29,"md_measurement","SALTCOATS 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2836001","so2"
"2833",513,"2836001","bs",1977-03-29,1982-03-29,"md_measurement","SALTCOATS 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2836001","bs"
"2834",1756,"82220","NO2",1900-01-01,1900-01-01,"md_measurement","SELKIRK 1N",NA,NA,"181",94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82220","no2"
"2835",514,"2895001","SO2",1976-03-30,1978-04-03,"md_measurement","SHOTTS 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2895001","so2"
"2836",515,"2895001","bs",1976-03-30,1978-04-03,"md_measurement","SHOTTS 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2895001","bs"
"2837",516,"2895002","SO2",1979-04-03,1982-03-29,"md_measurement","SHOTTS 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2895002","so2"
"2838",517,"2895002","bs",1979-04-03,1982-03-29,"md_measurement","SHOTTS 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2895002","bs"
"2839",2858,"HARB","V10",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","v10"
"2840",3029,"HARB","M_SPED",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","harb","ws"
"2841",2855,"HARB","NOXasNO2",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","nox"
"2842",3030,"HARB","M_DIR",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","harb","wd"
"2843",2856,"HARB","GE10",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","ge10"
"2844",2853,"HARB","NO",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","no"
"2845",2857,"HARB","NV10",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,1007,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","nv10"
"2846",3028,"HARB","M_T",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","harb","temp"
"2847",2854,"HARB","NO2",2012-05-05,NA,"measurement","South Ayrshire Ayr Harbour",55.470162,-4.633681,NA,3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","harb","no2"
"2848",2894,"AYR","M_SPED",2010-08-01,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","ayr","ws"
"2849",2505,"AYR","NO",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","no"
"2850",2502,"AYR","GE10",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","ge10"
"2851",2895,"AYR","M_DIR",2010-08-01,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","ayr","wd"
"2852",2506,"AYR","NO2",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","no2"
"2853",2503,"AYR","NV10",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",1007,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","nv10"
"2854",2507,"AYR","NOXasNO2",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","nox"
"2855",2893,"AYR","M_T",2010-08-01,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","ayr","temp"
"2856",2504,"AYR","V10",2007-09-11,NA,"measurement","South Ayrshire Ayr High St",55.464531,-4.631673,"12",1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ayr","v10"
"2857",2743,"CARK","NOXasNO2",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,9,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","nox"
"2858",3142,"CARK","M_T",2010-08-01,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","cark","temp"
"2859",2740,"CARK","NO",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,2,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","no"
"2860",2744,"CARK","NV10",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,1007,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","nv10"
"2861",3143,"CARK","M_SPED",2010-08-01,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","cark","ws"
"2862",2741,"CARK","NO2",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,3,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","no2"
"2863",2745,"CARK","V10",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,1008,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","v10"
"2864",3144,"CARK","M_DIR",2010-08-01,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","cark","wd"
"2865",2742,"CARK","GE10",2010-04-08,2012-03-08,"measurement","South Ayrshire Maybole",55.350641,-4.694868,NA,6,"saun","Scottish Automatic Urban Network","urban_background","Central Scotland",NA,"scotarc","cark","ge10"
"2866",2628,"TARB","NO2",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","no2"
"2867",2625,"TARB","GE10",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","ge10"
"2868",2629,"TARB","NOXasNO2",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","nox"
"2869",2640,"TARB","NV10",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,1007,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","nv10"
"2870",2641,"TARB","V10",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","v10"
"2871",2627,"TARB","NO",2009-01-01,2010-03-24,"measurement","South Ayrshire Tarbolton",55.511047,-4.486286,NA,2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","tarb","no"
"2872",1800,"82681","NO2",1996-12-31,2001-12-04,"md_measurement","SOUTH LANARKSHIRE 1N",NA,NA,"18",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82681","no2"
"2873",1801,"82682","NO2",1996-12-31,2000-11-28,"md_measurement","SOUTH LANARKSHIRE 2N",NA,NA,"28",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82682","no2"
"2874",1802,"82683","NO2",1996-12-31,2001-12-04,"md_measurement","SOUTH LANARKSHIRE 3N",NA,NA,"76",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82683","no2"
"2875",1803,"82684","NO2",1996-12-31,1997-12-02,"md_measurement","SOUTH LANARKSHIRE 4N",NA,NA,"72",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82684","no2"
"2876",1817,"82860","NO2",1998-12-29,2001-12-04,"md_measurement","SOUTH LANARKSHIRE 5N",NA,NA,"75",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82860","no2"
"2877",3273,"SL07","NV10",2015-02-18,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",1007,"saun","Scottish Automatic Urban Network","kerbside","Central Scotland","Glasgow Urban Area","scotarc","sl07","nv10"
"2878",3285,"SL07","NO",2015-10-15,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",2,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","sl07","no"
"2879",3274,"SL07","V10",2015-02-18,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",1008,"saun","Scottish Automatic Urban Network","kerbside","Central Scotland","Glasgow Urban Area","scotarc","sl07","v10"
"2880",3286,"SL07","NO2",2015-10-15,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",3,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","sl07","no2"
"2881",3287,"SL07","NOXasNO2",2015-10-15,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",9,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","sl07","nox"
"2882",3272,"SL07","GE10",2015-02-18,NA,"measurement","South Lanarkshire Cambuslang",55.818802,-4.167073,"36",6,"saun","Scottish Automatic Urban Network","kerbside","Central Scotland","Glasgow Urban Area","scotarc","sl07","ge10"
"2883",2519,"EK0","GE10",2008-03-13,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ek0","ge10"
"2884",2965,"EK0","M_T",2010-08-01,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","ek0","temp"
"2885",2516,"EK0","V10",2008-03-13,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ek0","v10"
"2886",2520,"EK0","NOXasNO2",2008-01-01,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ek0","nox"
"2887",2966,"EK0","M_SPED",2010-08-01,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","ek0","ws"
"2888",2517,"EK0","NO",2008-01-01,NA,"measurement","South Lanarkshire East Kilbride",55.775278,-4.163611,"160",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","ek0","no"
